replication,seed,converged,status_code,status_message,error_message,n_families,total_n,mean_family_size,min_family_size,max_family_size,minus2ll,iterations,elapsed_seconds,mean_H,z_year,b_a_0,b_a_1,b_a_2,g_a_1,b_cn_0,b_cn_1,b_cn_2,g_cn_1,b_e_0,b_e_1,b_e_2,g_e_1,se_b_a_0,se_b_a_1,se_b_a_2,se_g_a_1,se_b_cn_0,se_b_cn_1,se_b_cn_2,se_g_cn_1,se_b_e_0,se_b_e_1,se_b_e_2,se_g_e_1
13,112026024,TRUE,0,0,,250,30500,122,122,122,165244.49056402812,29,535.2552568912506,0.3202622950819672,1.6674425116816716,1.0441058758341741,0.018897573262501906,6.542035229352082e-4,-0.0021152714571437497,0.9170413075167255,-0.01971206888481201,0.0015930394417521638,-0.005852972286761849,0.7612395123407465,-0.0011657128936314381,-0.005415847116387993,-0.01917265330302894,0.025383132405883878,0.012639659053770274,0.0036004265371479584,0.027010588088269786,0.021685412120179763,0.012218794378383595,0.0033157096655924093,0.025943926710321905,0.029098655367945172,0.01801803364124831,0.005915285262350439,0.03961451273434802
14,112026025,TRUE,0,0,,250,30500,122,122,122,164862.49180910856,33,564.7057061195374,0.3219344262295082,1.6670367454739032,1.1447557803649175,-0.014204122749693508,0.0022650286290917376,-0.0498281973421388,0.8792740805811647,0.009870549000921469,0.0015156983329096135,-0.017246951775434498,0.6288628811310429,0.010465801711991653,4.5117284673172316e-4,0.02389928280214197,0.023140113842847355,0.013406457691536486,0.004532376566757282,0.027012036935933393,0.022216105188528068,0.015909544781098617,0.004062134079383715,0.023982414246269335,0.037189573811644894,0.030860504713702556,0.008805701439073027,0.0405932927962479
15,112026026,TRUE,0,0,,250,30500,122,122,122,165155.52747687945,30,542.437586069107,0.32724590163934425,1.6670322252130974,1.117152681407871,0.007250532992619595,-0.004584985594765292,-0.03305014266702915,0.926979368624567,-0.020603904163106694,0.0056381745013216,8.163374570640051e-5,0.6683664558127058,-0.010657784634226041,0.005766721136504515,0.025177936939305725,0.023715886454800123,0.015012035514923715,0.0042227428329910935,0.027729951585261852,0.02086068893807583,0.013151714861378519,0.003448885684183521,0.02361061855299079,0.03332854161444424,0.023717914954398806,0.006143718173590859,0.038351443835230335
16,112026027,TRUE,0,0,,250,30500,122,122,122,164989.52291132775,34,359.3885610103607,0.32586885245901637,1.6671334723836329,1.063669389076321,-0.013355951763109698,0.004418722627643587,0.027068982328856486,0.9250694639928413,-0.008589093020814861,2.567814964391765e-4,-0.012144250361021739,0.7033543612004208,-4.2735164310621403e-4,0.0019284303575030795,-0.007078027614470585,0.025577524913781798,0.012528060353234862,0.003378602271837822,0.029104052670569626,0.0212359979436698,0.013363728590538962,0.003504568166544793,0.02562803577813525,0.0319507707174484,0.019066322184101807,0.005057551791087642,0.039338873730783513
17,112026028,TRUE,0,0,,250,30500,122,122,122,165194.43226157367,29,536.0639290809631,0.3193770491803279,1.6671136130237907,1.0679158361553756,0.012866356864706153,-0.0022371875959914258,0.016262889174817947,0.9042066843768555,-0.01605061225178648,0.004032104905305102,-0.012472137193916634,0.7322315466548649,-0.010107389298503867,0.001044324439929458,-0.007182490700215123,0.024530992873584734,0.015976953985847094,0.004169194566233606,0.02852607601065996,0.021642424838374256,0.014125969884820191,0.00352647693117148,0.025870676339547878,0.02977172088736172,0.02420286010262352,0.006414955747387017,0.03999973854557723
18,112026029,TRUE,0,0,,250,30500,122,122,122,165099.11794119552,30,545.1762149333954,0.3218360655737705,1.666876009878039,1.0761832574737444,0.009173660852952802,-4.688431565408976e-4,0.0420032961553971,0.9372048997628145,-0.002909195350340045,-0.003990518057538221,-0.022958675959778133,0.7158239954187089,-0.027935167330518228,0.005585080425205091,-0.04500179327939837,0.026625504355715212,0.012293287174031737,0.0039532387526893045,0.029311875247572096,0.02162581890031071,0.014126995677109887,0.003823726250344542,0.027042840854656018,0.033801738839439086,0.016559716587080078,0.005850412089685404,0.04683788645356496
19,112026030,TRUE,0,0,,250,30500,122,122,122,165036.11105782478,28,531.0867791175842,0.3199672131147541,1.6670984240831028,1.0877840124673854,0.01257450889685185,-0.00233859993430492,0.027053472945153267,0.9344397737581575,-0.014033011698904594,-2.0956902043141781e-4,-0.016845614172110276,0.6999659781937786,-0.00726616049128445,0.0018675768627779514,-0.06407766772495743,0.02408401686094969,0.012925622632639194,0.0033952837553790282,0.029079358733774062,0.02077053156042101,0.012427685419263262,0.003296741054557634,0.026514014680193126,0.03143044053951529,0.01955879181818506,0.005429465451879191,0.046675272007716394
20,112026031,TRUE,0,0,,250,30500,122,122,122,165155.2739339461,30,540.2889909744263,0.32301639344262295,1.6673650659484944,1.1233577822461245,-0.014651612154043703,-7.383746020908946e-4,-5.694701315625049e-4,0.9208228106510249,0.007918566641507778,2.1486063194545185e-4,-0.047965345626609805,0.6443760993809816,0.017271093121333424,8.853044315745062e-5,0.048348279575421205,0.023000398862029616,0.012110248384669458,0.003294087067197449,0.028523090794536823,0.020847089735723485,0.01352847626008894,0.0034927672066666572,0.02424736128513318,0.03534018865666212,0.023959149635434565,0.005535685133679829,0.038064880925421915
21,112026032,TRUE,0,0,,250,30500,122,122,122,165391.57806784607,31,568.852954864502,0.3199672131147541,1.6667344498916614,1.076104160270988,-0.0317905207664137,0.009010935904534504,0.02031762493819286,0.9111121073632485,0.019506681286508752,-0.005539326727711294,0.01970898688147217,0.7354485268326096,0.03198413828331675,-0.011125150623106097,-0.013391269753792973,0.02453359206115449,0.009408019328289021,0.0031421891459971606,0.028433814153162363,0.021769575756237173,0.014704488354751553,0.0038294911089200947,0.024458173620610812,0.03136094947899786,0.019349818229427107,0.005862895365544584,0.03795250280152952
22,112026033,TRUE,0,0,,250,30500,122,122,122,165223.4055905993,30,565.7232699394226,0.3234098360655738,1.6672937582061726,1.133278351267884,-0.006138861448953381,-0.0014127138483113588,-0.025103792866210638,0.9009291375349822,0.006563108275602922,0.001773375516595057,0.003922518177348029,0.6593433654125882,-0.01255140963532768,0.0052252299722645385,0.043134410605497456,0.022698068596175902,0.01238630873214864,0.0036434965156828835,0.02722834872470914,0.021561548506771167,0.014891464444456933,0.0036015340919249047,0.02315911112434058,0.03393902729835752,0.02300882630937154,0.005992590805602863,0.03891927314597201
23,112026034,TRUE,0,0,,250,30500,122,122,122,164912.86709355665,30,561.3522758483887,0.32888524590163937,1.6669380134852871,1.1062855003970928,0.010273108101081865,-0.0031340753431973786,-0.041913019759442706,0.9047126518003267,0.0076567050017443666,-0.001971685908321603,-0.007317090749591293,0.6631063984917307,-0.027979665658602618,0.008096996749123968,0.08738450591797145,0.023441541169799372,0.012625765211838022,0.0036160250932306902,0.028579385369305602,0.021923705412820158,0.015053546083426144,0.003733646199715849,0.02498139162413453,0.03242947499211261,0.01841231280255845,0.0050204866939515536,0.03971169831738266
24,112026035,TRUE,0,0,,250,30500,122,122,122,165384.22302200308,29,556.0588729381561,0.32504918032786884,1.6668063461285025,1.0890020507431721,3.254848551348605e-4,-0.0017468555829279915,0.02596629636353309,0.890564683904276,0.002269592606470799,2.3631509091182748e-4,-0.0021625048268609994,0.7313626863914029,-0.013693020338815299,0.002597661569135065,0.0106662837128663,0.024186311192787004,0.01270167109874935,0.0032724081398163656,0.027968628286416223,0.022091418892019273,0.014096969313782678,0.0035734773047402055,0.025465518175869506,0.0299790146964961,0.018356011527708375,0.004730602029438839,0.03817874683841809
25,112026036,TRUE,0,0,,250,30500,122,122,122,165307.9435786228,30,566.2926759719849,0.32108196721311477,1.667045083129066,1.1151027767747617,0.01575550317137161,-7.269124372870287e-4,-0.04459139688175637,0.8983125246815853,0.007815779671099995,-0.0019142053768745682,0.022222963414986984,0.6904661028415834,-0.024432939076965303,6.479134745721867e-4,0.05079239634077916,0.022316672238631853,0.012638991664195664,0.0032223576384252744,0.026565368645442525,0.0219806334859003,0.015392278037818891,0.003673266027401947,0.024352134822590323,0.03202199510376137,0.021155571406381222,0.005745224548218919,0.04317938223316097
