replication,seed,converged,status_code,status_message,error_message,n_families,total_n,mean_family_size,min_family_size,max_family_size,minus2ll,iterations,elapsed_seconds,mean_H,z_year,b_a_0,b_a_1,b_a_2,b_a_3,g_a_1,b_cn_0,b_cn_1,b_cn_2,b_cn_3,g_cn_1,b_e_0,b_e_1,b_e_2,b_e_3,g_e_1,mean_y,b_mean_1,b_mean_2,b_mean_3,g_mean_1,se_b_a_0,se_b_a_1,se_b_a_2,se_b_a_3,se_g_a_1,se_b_cn_0,se_b_cn_1,se_b_cn_2,se_b_cn_3,se_g_cn_1,se_b_e_0,se_b_e_1,se_b_e_2,se_b_e_3,se_g_e_1,se_mean_y,se_b_mean_1,se_b_mean_2,se_b_mean_3,se_g_mean_1
61,20260781,TRUE,0,0,,250,30500,122,122,122,165840.95493823366,46,839.3553748130798,0.2862295081967213,2.0668053705960423,1.0897717016956745,0.08844925396802472,-0.09937830463354841,9.517530059826234e-4,0.17325021849966085,0.9516108912536548,-1.321933652580167e-4,-0.0034201018851413036,-1.4282944925659644e-4,0.039652651469649816,0.7058901856206238,0.10615977551520484,-5.851688586484547e-4,-3.982327012651729e-4,-0.0029985658417167028,4.948812577453791,0.02133227854813384,-0.009073385540471933,0.002140474176292776,-0.05571930363922226,0.030894333932544486,0.022748723736501743,0.011763646890556156,0.003146790112845423,0.04526002762802906,0.02259039927180386,0.012240529206274728,0.0036065192745065974,0.001002747637077725,0.02448322154990231,0.03379664056949434,0.0167367507549735,0.008816662627666698,0.0015177166224196056,0.018407437864973092,0.06148312023267199,0.026028672069431234,0.007268015555998484,0.001990442803570213,0.04882116843237859
62,20260782,TRUE,0,0,,250,30500,122,122,122,165322.2573880003,46,839.6945838928223,0.28442622950819674,2.0670421071452894,1.0728274611939337,0.1498913967329145,-0.1129404963515295,-0.0045659255458526775,0.18075056036394593,0.9211442945800694,0.006673456838394195,-0.002006341626692093,5.309992944200354e-4,-0.006587335435301892,0.6726666639520025,0.10119250779476216,0.009762222224908038,-0.0021342368581313597,0.01708058646647989,4.9764783594411375,0.0055709961823181475,-0.004519846464596842,0.001439902708083668,0.011686603420291528,0.0301327755553946,0.022616597913529064,0.014347012642690527,0.004296367315636778,0.04565249368971386,0.023826979868250713,0.01216484814287226,0.004801272555424864,0.0011589973818395625,0.02367734749112991,0.03220018354055987,0.014362850052548615,0.00709715822083808,0.0012804576478931142,0.017378556649494968,0.06040687034566754,0.025610124152140555,0.0073998948566927165,0.0019836468636424513,0.04874048525239744
63,20260783,TRUE,0,0,,250,30500,122,122,122,165189.35752822534,49,865.6842789649963,0.28488524590163933,2.0677718762042483,1.07675760465541,0.12315493890752373,-0.1352048323488484,0.005107308000097867,0.24262434663316143,0.8981237907755679,0.006076318580032965,-2.496401623133366e-4,-2.459943791120002e-4,-0.003169614996735919,0.7413794809123849,0.09524366814969695,0.0012709325139356276,-8.486451928158625e-4,-0.005845759990063368,4.985515635847039,0.005012558281995965,0.0010130877924173296,2.693801985597597e-4,-0.027467148732610483,0.030652883663425844,0.02389863414968168,0.015493039814636083,0.003991481850580739,0.046652112876999365,0.02395214630050744,0.012853702315975912,0.0034206504664751644,9.79977164628015e-4,0.024534516103032297,0.029198778965177422,0.013455458471787633,0.005932324919908774,0.0011263727237679794,0.017785542455631045,0.059906492413933636,0.025708105578746483,0.007239364577738255,0.0019646822949688147,0.04851794491527702
64,20260784,TRUE,0,0,,250,30500,122,122,122,165308.39484281064,48,856.9178779125214,0.287344262295082,2.066887091666952,1.1151148409400038,0.10790501513092488,-0.10175245997431763,3.9853708266357815e-4,0.2278519471022145,0.9017784532278851,0.013112242889081348,4.1777456752311763e-4,-0.001119536007376326,-0.008316068197263321,0.6465359311483014,0.10255504628032558,0.004585727209161179,-5.755311611235499e-4,-0.0032738270880189094,5.004708440152437,0.020072187775930485,-0.00827960661362509,5.777888797828235e-4,0.0038172612591461526,0.028909692777168792,0.020587791981881962,0.011556829901018412,0.002974749611725299,0.039078771042750045,0.023120680476930344,0.012790259820514183,0.004000130175934063,0.0011047952905371408,0.02511477416557425,0.03732367956911922,0.017210019275944333,0.009959127933187043,0.0017616033300086112,0.01894902159964383,0.061287371408721786,0.026075019285366034,0.007542545435505732,0.0020911347477557208,0.04895750160513618
65,20260785,TRUE,0,0,,250,30500,122,122,122,165165.39272568928,42,800.8554759025574,0.2801639344262295,2.0670526044403688,1.087387511440934,0.06377901929367905,-0.09951646156475984,0.00334731690405699,0.15937253980330182,0.8793591794558209,0.013282284344765697,0.0034646865302510425,-8.066090167303825e-4,-0.015871562494804887,0.7233548948247734,0.10264966417932174,-0.005461564508244316,3.5616210253182264e-4,0.026349949748802816,4.924247307408971,0.03380749825961732,0.007997128079864623,-0.00262567156911676,0.034107200371981054,0.02980280798967148,0.020740586269795212,0.010666592000225185,0.0029920175544634747,0.04505211855837914,0.023904599533475675,0.012601749787908376,0.0031698642616051383,9.279906581477868e-4,0.02412587226926914,0.03207441789944534,0.015208697799027579,0.0076112641711741395,0.0013731674107993802,0.018060850044321407,0.06055738459561858,0.025484989929470077,0.0073559305948305755,0.0019975809859677012,0.04863330514245769
66,20260786,TRUE,0,0,,250,30500,122,122,122,165039.26244618333,43,625.7059090137482,0.2876393442622951,2.0668919150666776,1.0893798983931422,0.13975358567667365,-0.12081435230033033,1.6048319679830728e-4,0.18175441612356158,0.8956567886230061,0.00429539048881398,0.005466497828186721,-9.326797211819081e-4,-0.010089579443049964,0.6954672268923929,0.09502696689326075,-4.002660996916696e-4,3.720497959363843e-4,0.004126108363377552,4.920642600283166,0.036833813087433824,0.0011221156508372456,-0.0018052453040124422,-0.019736474527333535,0.03140070352044122,0.02297998739673431,0.013316283201074941,0.003723931982128891,0.04335007773976976,0.023364300279562183,0.012185503974830932,0.0031916836507387336,9.343710245193863e-4,0.023699692510301806,0.03407767134372581,0.01534421380213637,0.008440833671107645,0.0015051582293595187,0.01797175606680403,0.06065968011493455,0.025892974489154855,0.007800224979463852,0.002088571113108144,0.04813061366100023
67,20260787,TRUE,0,0,,250,30500,122,122,122,165260.1199142707,43,812.85552978515625,0.28442622950819674,2.0668897626444203,1.0764860188403418,0.0658175236239583,-0.08751324714232533,-6.954372016398999e-4,0.27942558725840116,0.9119025341981699,-0.004133022439899407,6.238493316627526e-4,-2.9670868874835345e-4,0.030659077286206,0.7256806087940098,0.11378671075166927,-0.012275707636678878,0.0016417754470808876,-0.03413478985340255,5.084536930245172,-7.989280687483181e-4,1.2094409425634502e-4,8.722217380734255e-4,-0.016060317020127182,0.032538214278724095,0.021595700756047453,0.010038922209522709,0.002810732330580515,0.0420938393863636,0.022339218430986227,0.012035348263639866,0.002791807430823161,8.717259042394175e-4,0.024641895782329937,0.03445500464132676,0.018487404744758695,0.009572812745029207,0.0016230533178208174,0.019185683549104667,0.061062398132265557,0.02566743312220813,0.0070581061614515645,0.001963828271242776,0.04866648872497138
68,20260788,TRUE,0,0,,250,30500,122,122,122,165901.9698464672,44,818.0969879627228,0.2840327868852459,2.066830106626867,1.1253628977266923,0.11884517155194482,-0.11289123962343375,4.6174994119697454e-4,0.20635221585097424,0.9242548216953141,0.01517395274704956,-0.004826265319912516,4.021661889267953e-4,0.040071325757037715,0.631779142702996,0.1065101553366018,0.01693835828655946,-0.003121333162802632,-0.02954105101365613,5.024044308837751,0.020421640545610544,-0.007342378242667258,1.5390711939313007e-4,-0.01760843661275126,0.028112287544160088,0.019932301746629577,0.010367468167967152,0.002922527710216179,0.04077304918539764,0.025037082372738013,0.01274516947052486,0.005446297619038921,0.0013648876344849947,0.023732449430773864,0.034373284755407754,0.014683749628206035,0.006032597251129313,0.001197383712957219,0.0183827257000201,0.06171933088638343,0.02580107164425964,0.007594051321678395,0.0020586628902518646,0.04933332133021692
69,20260789,TRUE,0,0,,250,30500,122,122,122,165444.81591976076,52,891.0666880607605,0.28009836065573773,2.0671820824864424,1.1404845787894546,0.10106035350208113,-0.10442911008112866,0.0033728122266386655,0.18104282665383453,0.9019910188688993,-2.893338345488858e-4,9.254073691651575e-4,-4.8704354811762414e-4,0.006476175481677822,0.6464590382063227,0.09573113354624926,0.004540647012456112,-5.505916171720878e-5,-0.015521055557460153,4.9610601456243,-0.01044816785991614,0.0013265182661493281,-8.823513899010588e-5,0.1200078181886764,0.028344621973409097,0.02095983444523912,0.012055943731161088,0.002953893059592608,0.03861712933482535,0.02335351614869022,0.012964505187570877,0.004144234261885328,0.0011256405913131766,0.025604830864868103,0.037589614289396084,0.019218431984339836,0.01074397662446974,0.0018037996016105839,0.019637148118162955,0.062057408394066566,0.025940736777175358,0.007702622144359767,0.0020974845771872157,0.04876492662690546
70,20260790,TRUE,0,0,,250,30500,122,122,122,165438.9969442029,42,803.4217720031738,0.28875409836065574,2.066799209277345,1.084429377514564,0.10971079493828488,-0.0894484220039801,-0.0039227624201434155,0.19230613074636743,0.881938575453958,-0.006141682103392188,0.001734965112504707,4.4165658282729116e-4,0.01819335919823319,0.7013165645801956,0.10422331756413693,-0.0019055757706211102,7.141391178379658e-5,-0.005442002798898595,5.009465003197725,-0.04109380411552011,0.0025847995651228682,7.519988422882508e-4,0.053857467660605764,0.03016615628541167,0.02072751217823349,0.010241104379631445,0.002905175587088773,0.04187099510497757,0.022828660450942492,0.012947478000993162,0.003336422660846283,9.531426525615861e-4,0.02488471664731513,0.03399948876215776,0.01721344908709896,0.008920452586872555,0.0015769246503536925,0.018399704491124474,0.06008912867883638,0.025731127979161723,0.007040611896701614,0.0019573436234516807,0.04855919564398207
