time,historical,component,n_replications,recovered_mean,recovered_median,recovered_lower,recovered_upper,population_variance,recovered_central
-0.1200000000000001,0,Additive genetic variance,50,3.8961001664461543,3.9752351031988784,3.125360434828859,4.431344795438703,3.8939122075272037,3.8961001664461543
-0.1200000000000001,0,Common environmental variance,50,0.9540618323646108,0.934521829091051,0.6359422322683445,1.3437210540409725,1,0.9540618323646108
-0.1200000000000001,0,Nonshared environmental variance,50,3.9750987538790485,4.005715466712924,3.5788581392986805,4.295071252807751,4,3.9750987538790485
-0.1200000000000001,0,Total phenotypic variance,50,8.825260752689815,8.819101591392489,8.372061673617694,9.232189265478304,8.893912207527205,8.825260752689815
-0.10000000000000009,0,Additive genetic variance,50,3.9155212294993644,3.9938513126647766,3.144314368103216,4.455007608662246,3.9129609402048398,3.9155212294993644
-0.10000000000000009,0,Common environmental variance,50,0.9550039982916836,0.9346446471835341,0.6390397524913058,1.3451806201542795,1,0.9550039982916836
-0.10000000000000009,0,Nonshared environmental variance,50,3.9747385390319034,4.006327860262491,3.58070086141013,4.294837609080529,4,3.9747385390319034
-0.10000000000000009,0,Total phenotypic variance,50,8.845263766822951,8.842282687558772,8.388143647335472,9.25142319962902,8.91296094020484,8.845263766822951
-0.08000000000000007,0,Additive genetic variance,50,3.934419032114349,4.011963058056931,3.162843707909102,4.478087065161374,3.9314737717553903,3.934419032114349
-0.08000000000000007,0,Common environmental variance,50,0.9559445146743216,0.9347538022783833,0.6421378619579283,1.3466355112483028,1,0.9559445146743216
-0.08000000000000007,0,Nonshared environmental variance,50,3.9743809174923093,4.008520245794561,3.582543927327965,4.294635191827651,4,3.9743809174923093
-0.08000000000000007,0,Total phenotypic variance,50,8.86474446428098,8.865164657341772,8.403817869197937,9.269943881026952,8.93147377175539,8.86474446428098
-0.06000000000000005,0,Additive genetic variance,50,3.9527849437361233,4.0295626665128115,3.1809395574706607,4.500572882592611,3.949442229101612,3.9527849437361233
-0.06000000000000005,0,Common environmental variance,50,0.9568832854806388,0.9348492649889688,0.645236449552987,1.3480857027180158,1,0.9568832854806388
-0.06000000000000005,0,Nonshared environmental variance,50,3.9740258752949167,4.010693208093654,3.5843873408946507,4.294464003080844,4,3.9740258752949167
-0.06000000000000005,0,Total phenotypic variance,50,8.88369410451168,8.887538406454144,8.419078565621582,9.287740804621155,8.949442229101612,8.88369410451168
-0.040000000000000036,0,Additive genetic variance,50,3.970610547438495,4.046642658041284,3.198593193027536,4.522455015001247,3.966858061643717,3.970610547438495
-0.040000000000000036,0,Common environmental variance,50,0.9578202155346955,0.9348387884765814,0.6483354040227043,1.349531170685312,1,0.9578202155346955
-0.040000000000000036,0,Nonshared environmental variance,50,3.9736733988247934,4.0128467418514155,3.5862311059978502,4.2943240459382235,4,3.9736733988247934
-0.040000000000000036,0,Total phenotypic variance,50,8.902104161797984,8.905091640925338,8.433920096053905,9.305943399302985,8.966858061643716,8.902104161797984
-0.020000000000000018,0,Additive genetic variance,50,3.9878876464242574,4.063195750822608,3.2203431092310995,4.543723660414591,3.9837132475679375,3.9878876464242574
-0.020000000000000018,0,Common environmental variance,50,0.9587552105434205,0.9329023522805244,0.6514346139833355,1.350971892002911,1,0.9587552105434205
-0.020000000000000018,0,Nonshared environmental variance,50,3.9733234748172492,4.014814106027899,3.588075226570467,4.2942153245643215,4,3.9733234748172492
-0.020000000000000018,0,Total phenotypic variance,50,8.919966331784927,8.92039427124816,8.448336956534062,9.324016363248713,8.983713247567938,8.919966331784927
0,0,Additive genetic variance,50,4.004608270377943,4.079510099362588,3.2420162317609584,4.564369268269924,4,4.004608270377943
0,0,Common environmental variance,50,0.9596881771236302,0.9309735488487546,0.6545339679297077,1.3524078442582859,1,0.9596881771236302
0,0,Nonshared environmental variance,50,3.972976090357661,4.015697784960632,3.58991970659069,4.294137844190179,4,3.972976090357661
0,0,Total phenotypic variance,50,8.937272537859235,8.935120615615114,8.462323783178817,9.343238821944867,9,8.937272537859235
0.020000000000000018,0,Additive genetic variance,50,4.020764681664187,4.093032981784804,3.2633035288586405,4.58438254666914,4.01571077299691,4.020764681664187
0.020000000000000018,0,Common environmental variance,50,0.9606190228291374,0.9290523267063204,0.6566699244459484,1.3538390057776155,1,0.9606190228291374
0.020000000000000018,0,Nonshared environmental variance,50,3.972631232881299,4.016601101011278,3.5917645500820354,4.294091611113487,4,3.972631232881299
0.020000000000000018,0,Total phenotypic variance,50,8.954014937374623,8.949262965833208,8.475875355590377,9.355533861521948,9.015710772996911,8.954014937374623
0.040000000000000036,0,Additive genetic variance,50,4.036349381364866,4.1059298851677575,3.2841953521785667,4.603754469452227,4.0308382673706,4.036349381364866
0.040000000000000036,0,Common environmental variance,50,0.9615476561779387,0.9271386347693291,0.6583309767395118,1.3552653556297622,1,0.9615476561779387
0.040000000000000036,0,Nonshared environmental variance,50,3.9722888901731497,4.015484368717601,3.5936097611133886,4.294076632698783,4,3.9722888901731497
0.040000000000000036,0,Total phenotypic variance,50,8.970185927715955,8.962813852640744,8.488986600182933,9.368343398126589,9.0308382673706,8.970185927715955
0.06000000000000005,0,Additive genetic variance,50,4.051355115148357,4.1181945155498525,3.304682184174261,4.622476283081895,4.045375436337134,4.051355115148357
0.06000000000000005,0,Common environmental variance,50,0.9624739866794729,0.9273087729572247,0.6599732527164252,1.3566868736302724,1,0.9624739866794729
0.06000000000000005,0,Nonshared environmental variance,50,3.9719490503677415,4.014261407147808,3.5954553437990477,4.294092917377693,4,3.9719490503677415
0.06000000000000005,0,Total phenotypic variance,50,8.985778152195572,8.975766051411147,8.501652593424652,9.380368224185435,9.045375436337135,8.985778152195572
0.08000000000000007,0,Additive genetic variance,50,4.0657748789644055,4.129613118248057,3.324754645321348,4.640539513331907,4.05931549098538,4.0657748789644055
0.08000000000000007,0,Common environmental variance,50,0.9633979248619391,0.9283364139866476,0.6631977593127069,1.358103540345402,1,0.9633979248619391
0.08000000000000007,0,Nonshared environmental variance,50,3.9716117019489667,4.011904887293639,3.597301302298761,4.294140474649243,4,3.9716117019489667
0.08000000000000007,0,Total phenotypic variance,50,9.00078450577531,8.988112587687837,8.51364484080986,9.391600941601087,9.05931549098538,9.00078450577531
0.10000000000000009,0,Additive genetic variance,50,4.0796019245582835,4.139677711616755,3.344403501274541,4.657935971771825,4.072651905559175,4.0796019245582835
0.10000000000000009,0,Common environmental variance,50,0.9643193822996661,0.9318935619303416,0.6672393578110285,1.3595153370961675,1,0.9643193822996661
0.10000000000000009,0,Nonshared environmental variance,50,3.971276833749907,4.009106260554838,3.5991476408177703,4.2942193150802,4,3.971276833749907
